,index,link,title,recall_info,date,issue,audience,company,distribution,recall_class
459,2051,https://recalls-rappels.canada.ca/en/alert-recall/mannarich-food-brand-fried-fish-balls-recalled-due-undeclared-egg,Mannarich Food brand Fried Fish Balls recalled due to undeclared egg,"Mannarich Food brand Fried Fish Balls recalled due to undeclared egg      
       
  
                        
             
Starting date:
January 29, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2016-01-29,Allergen - Egg,Retail,Mannarich Food Inc.,National,Class 1
460,2052,https://recalls-rappels.canada.ca/en/alert-recall/northern-king-brand-fish-fingers-contain-undeclared-egg,Northern King brand Fish Fingers contain undeclared egg,"Northern King brand Fish Fingers contain undeclared egg      
       
  
                        
             
Starting date:
January 29, 2016
Type of communication:
Advisory
Alert sub-type:
Food Safety Warning (Allergen)…",2016-01-29,Allergen - Egg,10360,"Manitoba, Ontario, Possibly National, Quebec",Retail,Class 1
461,2053,https://recalls-rappels.canada.ca/en/alert-recall/baraka-brand-dates-deglet-nour-recalled-due-presence-insects,Baraka brand Dates Deglet Nour recalled due to presence of insects,"Baraka brand Dates Deglet Nour recalled due to presence of insects      
       
  
                        
             
Starting date:
January 29, 2016
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2016-01-29,Extraneous Material,Retail,Jasmine Foods,"Alberta, British Columbia",Class 3
462,2054,https://recalls-rappels.canada.ca/en/alert-recall/sura-brand-seafood-pancake-recalled-due-undeclared-egg,Sura brand Seafood Pancake recalled due to undeclared egg,"Sura brand Seafood Pancake recalled due to undeclared egg      
       
  
                        
             
Starting date:
January 29, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2016-01-29,Allergen - Egg,Retail,Pan Asia Food Co.,"Ontario, Possibly National, Quebec",Class 1
463,2055,https://recalls-rappels.canada.ca/en/alert-recall/losos-brand-fish-products-recalled-due-undeclared-mustard-and-wheat,Losos brand fish products recalled due to undeclared mustard and wheat,"Losos brand fish products recalled due to undeclared mustard and wheat      
       
  
                        
             
Starting date:
January 28, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2016-01-28,"Allergen - Gluten, Allergen - Mustard, Allergen - Wheat",Retail,Polish Trade Centre,"Alberta, British Columbia, Ontario, Quebec",Class 2
464,2056,https://recalls-rappels.canada.ca/en/alert-recall/silani-brand-mozzarella-ball-recalled-due-pieces-metal,Silani brand Mozzarella Ball recalled due to pieces of metal,"Silani brand Mozzarella Ball recalled due to pieces of metal      
       
  
                        
             
Starting date:
January 28, 2016
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Extraneous…",2016-01-28,Extraneous Material,Retail,Silani Sweet Cheese Ltd.,Ontario,Class 3
465,2057,https://recalls-rappels.canada.ca/en/alert-recall/ho-ho-ho-food-products-brand-fish-balls-recalled-due-undeclared-egg,Ho Ho Ho Food Products brand fish balls recalled due to undeclared egg,"Ho Ho Ho Food Products brand fish balls recalled due to undeclared egg      
       
  
                        
             
Starting date:
January 28, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2016-01-28,Allergen - Egg,Retail,Ho Ho Ho Food Products,Ontario,Class 3
466,2058,https://recalls-rappels.canada.ca/en/alert-recall/candyland-brand-white-puffs-marshmallow-recalled-due-pieces-metal,Candyland brand White Puffs Marshmallow recalled due to pieces of metal,"Candyland brand White Puffs Marshmallow recalled due to pieces of metal      
       
  
                        
             
Starting date:
January 28, 2016
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory…",2016-01-28,Extraneous Material,Retail,National Foods Canada Inc.,Ontario,Class 3
467,2059,https://recalls-rappels.canada.ca/en/alert-recall/certain-dole-brand-pre-packaged-chopped-salads-salad-blends-and-kits-and-leafy-greens,"Certain Dole brand pre-packaged chopped salads, salad blends and kits and leafy greens and certain PC Organics brand leafy greens recalled due to Listeria monocytogenes","Certain Dole brand pre-packaged chopped salads, salad blends and kits and leafy greens and certain PC Organics brand leafy greens recalled due to Listeria monocytogenes…",2016-01-22,Microbiological - Listeria,Retail,Dole Fresh Vegetables Inc.,"New Brunswick, Newfoundland and Labrador, Nova Scotia, Ontario, Possibly National, Prince Edward Island, Quebec",Class 1
468,2060,https://recalls-rappels.canada.ca/en/alert-recall/merilin-brand-curry-powder-recalled-due-undeclared-sesame,Merilin brand Curry Powder recalled due to undeclared sesame,"Merilin brand Curry Powder recalled due to undeclared sesame      
       
  
                        
             
Starting date:
January 22, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2016-01-22,Allergen - Sesame Seeds,Retail,Merilin Trading Co.,"Ontario, Quebec",Class 1
469,2061,https://recalls-rappels.canada.ca/en/alert-recall/certain-ocean-food-brand-seafood-products-recalled-due-undeclared-egg,Certain Ocean Food brand seafood products recalled due to undeclared egg,"Certain Ocean Food brand seafood products recalled due to undeclared egg      
       
  
                        
             
Starting date:
January 22, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2016-01-22,Allergen - Egg,Retail,Ocean Food Company Ltd.,"Ontario, Possibly National, Quebec",Class 1
470,2062,https://recalls-rappels.canada.ca/en/alert-recall/cape-cod-cranberry-candy-and-harvest-sweets-brand-dark-chocolate-milk-chocolate-yogurt,"Cape Cod Cranberry Candy and Harvest Sweets brand Dark Chocolate, Milk Chocolate & Yogurt Covered Cranberries recalled due to undeclared almonds","Cape Cod Cranberry Candy and Harvest Sweets brand Dark Chocolate, Milk Chocolate & Yogurt Covered Cranberries recalled due to undeclared almonds      
       
  
                        
             
Starting date:
January 20…",2016-01-20,Allergen - Tree Nut,Retail,TJX Canada,"Alberta, British Columbia, Manitoba, New Brunswick, Newfoundland and Labrador, Nova Scotia, Ontario, Prince Edward Island, Saskatchewan",Class 1
471,2063,https://recalls-rappels.canada.ca/en/alert-recall/hai-pa-wang-brand-frozen-fish-dumpling-recalled-due-undeclared-egg-and-wheat,Hai Pa Wang brand Frozen Fish Dumpling recalled due to undeclared egg and wheat,"Hai Pa Wang brand Frozen Fish Dumpling recalled due to undeclared egg and wheat      
       
  
                        
             
Starting date:
January 15, 2016
Type of communication:
Recall
Alert sub-type:
Updated Food…",2016-01-15,"Allergen - Egg, Allergen - Wheat",Retail,"Uncle T Food Ltd., Canada Volumes Import/Export Inc.","Alberta, British Columbia, Ontario, Possibly National, Saskatchewan",Class 1
472,2064,https://recalls-rappels.canada.ca/en/alert-recall/certain-seafood-products-recalled-due-undeclared-egg,Certain seafood products recalled due to undeclared egg,"Certain seafood products recalled due to undeclared egg      
       
  
                        
             
Starting date:
January 14, 2016
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning (Allergen)…",2016-01-14,Allergen - Egg,Retail,TFI Foods Ltd.,National,Class 1
473,2065,https://recalls-rappels.canada.ca/en/alert-recall/choripdong-brand-frozen-pre-fried-fish-cake-recalled-due-undeclared-egg-0,ChoripDong brand Frozen Pre-Fried Fish Cake recalled due to undeclared egg,"ChoripDong brand Frozen Pre-Fried Fish Cake recalled due to undeclared egg      
       
  
                        
             
Starting date:
January 14, 2016
Type of communication:
Recall
Alert sub-type:
Updated Food Recall…",2016-01-14,Allergen - Egg,Retail,Seoul Trading Corporation,"Alberta, British Columbia, Manitoba, Possibly National, Saskatchewan",Class 1
477,2066,https://recalls-rappels.canada.ca/en/alert-recall/choripdong-brand-and-samhak-brand-frozen-fish-products-recalled-due-undeclared-egg,ChoripDong brand and Samhak brand frozen fish products recalled due to undeclared egg,"ChoripDong brand and Samhak brand frozen fish products recalled due to undeclared egg      
       
  
                        
             
Starting date:
January 14, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall…",2016-01-14,Allergen - Egg,Retail,"Lemond Food Corporation, Seoul Trading Toronto Corporation","Prince Edward Island, New Brunswick, Ontario, Possibly National, Quebec",Class 1
478,2067,https://recalls-rappels.canada.ca/en/alert-recall/nougaterie-quebec-brand-nougats-and-marshmallows-recalled-due-undeclared-wheat-sesame,"La Nougaterie Québec brand nougats and marshmallows recalled due to undeclared wheat, sesame seeds, milk, soy and sulphites","La Nougaterie Québec brand nougats and marshmallows recalled due to undeclared wheat, sesame seeds, milk, soy and sulphites      
       
  
                        
             
Starting date:
January 13, 2016
Type of…",2016-01-13,"Allergen - Milk, Allergen - Sesame Seeds, Allergen - Soy, Allergen - Sulphites, Allergen - Wheat",Retail,La Nougaterie,"Ontario, Quebec",Class 2
479,2068,https://recalls-rappels.canada.ca/en/alert-recall/neilson-trutaste-partly-skimmed-microfiltered-milk-recalled-due-spoilage,Neilson Trutaste Partly Skimmed Microfiltered Milk recalled due to spoilage,"Neilson Trutaste Partly Skimmed Microfiltered Milk recalled due to spoilage      
       
  
                        
             
Starting date:
January 11, 2016
Type of communication:
Recall
Alert sub-type:
Notification…",2016-01-11,Other,Retail,Saputo Inc.,"Ontario, Quebec",Class 3
480,2069,https://recalls-rappels.canada.ca/en/alert-recall/true-north-salmon-co-ltd-brand-salmon-products-recalled-due-presence-extraneous,True North Salmon Co. Ltd. brand salmon products recalled due to presence of extraneous material,"True North Salmon Co. Ltd. brand salmon products recalled due to presence of extraneous material      
       
  
                        
             
Starting date:
January 11, 2016
Type of communication:
Recall
Alert sub-type:…",2016-01-11,Extraneous Material,Retail,True North Salmon Co.  Ltd.,"New Brunswick, Ontario, Quebec",Class 3
481,2070,https://recalls-rappels.canada.ca/en/alert-recall/tasty-brand-seafood-products-recalled-due-undeclared-egg,Tasty brand seafood products recalled due to undeclared egg,"Tasty brand seafood products recalled due to undeclared egg      
       
  
                        
             
Starting date:
January 9, 2016
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning (Allergen…",2016-01-09,Allergen - Egg,Retail,TFI Foods Ltd.,National,Class 1
482,2071,https://recalls-rappels.canada.ca/en/alert-recall/remark-brand-chicken-curry-pie-recalled-due-undeclared-mustard,Remark brand Chicken Curry Pie recalled due to undeclared mustard,"Remark brand Chicken Curry Pie recalled due to undeclared mustard      
       
  
                        
             
Starting date:
January 8, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2016-01-08,Allergen - Mustard,Retail,Scotian Isle Baked Goods,Ontario,Class 3
483,2072,https://recalls-rappels.canada.ca/en/alert-recall/orino-and-orino-gold-brand-honey-recalled-due-presence-drug-residues,Orino and Orino Gold brand honey recalled due to presence of drug residues,"Orino and Orino Gold brand honey recalled due to presence of drug residues      
       
  
                        
             
Starting date:
January 8, 2016
Type of communication:
Recall
Alert sub-type:
Notification…",2016-01-08,Chemical,Retail,Messara Imports,"Alberta, Ontario, Quebec",Class 3
484,2073,https://recalls-rappels.canada.ca/en/alert-recall/losos-brand-fish-salad-neptun-contains-undeclared-wheat,Losos brand Fish Salad Neptun contains undeclared wheat,"Losos brand Fish Salad Neptun contains undeclared wheat      
       
  
                        
             
Starting date:
January 8, 2016
Type of communication:
Advisory
Alert sub-type:
Food Safety Warning (Allergen)…",2016-01-08,Allergen - Wheat,Retail,Polish Trade Centre,"Alberta, Ontario",Class 1
485,2074,https://recalls-rappels.canada.ca/en/alert-recall/ying-xiang-brand-frozen-seafood-products-recalled-due-undeclared-egg,Ying Xiang brand frozen seafood products recalled due to undeclared egg,"Ying Xiang brand frozen seafood products recalled due to undeclared egg      
       
  
                        
             
Starting date:
January 7, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2016-01-07,Allergen - Egg,Retail,Ying Xiang Food Inc.,Ontario,Class 1
486,2075,https://recalls-rappels.canada.ca/en/alert-recall/fried-fish-cake-recalled-seoul-trading-corporation-due-undeclared-egg,Fried Fish Cake recalled by Seoul Trading Corporation due to undeclared egg,"Fried Fish Cake recalled by Seoul Trading Corporation due to undeclared egg      
       
  
                        
             
Starting date:
January 5, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2016-01-05,Allergen - Egg,Retail,Seoul Trading Corporation (BC),"Alberta, British Columbia",Class 2
